FMID;MarketName;Website;street;city;zip;Season1Date;x;y
1776142036;Orient Express;no data;Tadeusza Koúciuszki 57a;Trzebinia;no data;"Mo-Sa 10:00-22:30; Su 12:00-22:30";19.4551146;50.1554703
1776142038;DwÛr Zieleniewskich;no data;Marsza≥ka JÛzefa Pi≥sudskiego 47a;Trzebinia;32-540;no data;19.4706859;50.1648354
1776254278;Jama ZbÛjnicka;http://www.jama-zbojnicka.pl/; ;no data;no data;"Mo-Fr 13:00-22:00; Sa-Su 10:00-24:00";18.9429891;49.5517954
1776308731;Neptun;http://neptun.swinoujscie.pl;JÛzefa Bema 1;åwinoujúcie;72-600;"Su-Th 11:00-22:00; Fr-Sa 11:00-24:00";14.2489796;53.9094478
1776372183;VABANK restauracja - pizzeria;https://www.restauracja-vabank.pl/;Wolnoúci 448;Zabrze;41-806;Mo-Su 11:00-22:00;18.8172565;50.2935943
1776917477;Restauracja Polska;no data;D≥ugie Ogrody 8;GdaÒsk;no data;no data;18.6613708;54.3471307
1777032210;Parasolnik;no data;Aleja Niepodleg≥oúci 766;Sopot;no data;no data;18.5596316;54.4407385
1777144593;CDN Bar Bistro;no data;Zöbkowska 4;Warszawa;no data;no data;21.0386071;52.2525321
1777150867;Bajka;no data; ;no data;no data;no data;15.1152595;52.4392815
1777166136;Decoteria;no data;Zöbkowska 16;Warszawa;no data;no data;21.0405441;52.2532609
1777255606;Piwnica RajcÛw;http://piwnicarajcowgdansk.pl/pl/;D≥ugi Targ 44;GdaÒsk;no data;no data;18.6532605;54.3486621
1777255611;Pueblo;https://www.restauracjapueblo.com.pl/Puebl_1./Pueblo_Gdansk.html;Ko≥odziejska 4;GdaÒsk;no data;Mo-Sa 12:00-23:00;18.6495993;54.3508434
1777297398;"Restauracja ""ZosieÒka""";no data;Osiedle Urocze 1;KrakÛw;31-976;no data;20.0368145;50.0770629
1777656583;Ch≥opskie Jad≥o;no data;Grodzka 9;KrakÛw;31-006;no data;19.937626;50.0598055
1777876587;Basilia;http://canteen.pl/;plac Rod≥a 23;Szczecin;no data;"mo-th 09:00-21:00; fr-sa09:00-22:00; su10:00-20:00";14.5551133;53.4342888
1777888448;Jana;no data; ;no data;no data;no data;19.3624069;52.2297949
1777927511;Borowianka;no data; ;no data;no data;no data;17.2790593;51.1931292
1777983770;Pireus;http://www.pireus.szczecin.pl; ;no data;no data;mo-su 10:00-20:00;14.5301308;53.4274517
1778010143;Domowe Obiady Adaú;https://www.obiady-adas.pl/;KrÛlowej Jadwigi 23;Döbrowa GÛrnicza;no data;12:00-18:00;19.2000184;50.3242761
1778230594;Antonio;http://szakan.com/antonio/;årÛdmiejska 21;Kalisz;62-800;"Mo-Fr 10:00-22:00; Sa-Su 12:00-22:00";18.0873618;51.7618104
1778230596;Belle Epoque;no data;Piskorzewska 1;Kalisz;62-800;Mo-Su 09:00-24:00;18.0892657;51.7629197
1778230599;Kaliszfornia;http://szakan.com/kaliszfornia/;G≥Ûwny Rynek 19;Kalisz;62-800;"Mo-Th 11:00-23:00; Fr-Sa 11:00-03:00; Su 11:00-23:00";18.0888913;51.7622841
1778233287;Marrone;https://www.marrone.com.pl/;Aleja Wolnoúci 2;Kalisz;62-800;"Mo-Th 12:00-22:00; Fr-Sa 12:00-24:00; Su 12:00-22:00";18.0886215;51.7605357
1778233288;Agave;no data;G≥Ûwny Rynek 14;Kalisz;62-800;"Mo-Th 12:00-22:00; Fr-Sa 12:00-24:00; Su 12:00-22:00";18.0905453;51.7623918
1778290100;Victoria;no data;Kazimierza Pu≥askiego 24;I≥owa;68-120;no data;15.2010286;51.5018666
1778377589;Gastro;no data; ;no data;no data;no data;18.0849458;51.7622485
1778944656;Domino's Pizza;no data;Stefana Øeromskiego 2;Elblög;82-300;no data;19.4198684;54.153695
1779219781;Wejmutka Herbaciarna;no data; ;no data;no data;no data;23.8481618;52.6985905
1779403659;Radosz;http://www.restauracjaradosz.pl;OúwiÍcimska 4;Ruda ålöska;41-707;no data;18.9332635;50.2525554
1779478123;Obiady Domowe;no data; ;no data;no data;no data;19.2219055;50.3278508
1779537646;Hola Tapas;http://browarpiwna.pl/;Piwna 50/51;GdaÒsk;80-831;"Su-Th 11:00-00:00; Fr-Sa 11:00-03:00";18.6515695;54.3500166
1779887378;Namaste;no data; ;no data;no data;no data;21.012717;52.2484298
1779887380;Tereza;no data;"Aleja ""Solidarnoúci"" 55";Warszawa;no data;no data;21.0322281;52.253215
1779892682;Repubblica Italiana;no data;BerezyÒska 26;Warszawa;no data;"Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-22:00";21.0533318;52.2360668
1780112481;Biesiadowo;http://www.biesiadowo.pl/restauracje/mazowieckie/radzymin-reymonta/pizzeria;W≥adys≥awa Reymonta 12;Radzymin;05-250;"Fr-Sa 12:00-23:00; Su-Th 12:00-22:00";21.1743914;52.4168595
1780272274;"Karczma ""Swojskie Jad≥o""";http://www.swojskiejadlo.pl/;D≥uga 125;Trzebinia;no data;Mo-Fr 07:00-24:00;19.4397947;50.1513207
1780928461;Pizzeria Norton;no data; ;no data;no data;no data;17.051139;54.6538495
1781297823;Pod Arkadami;http://www.pod-arkadami.com/;Rynek 15;Wodzis≥aw ålöski;no data;"Mo-Th 09:00-22:00, Fr-Sa 09:00-23:00; Su 10:00-22:00";18.4620503;50.0026593
1781297826;Wiejska Chata;no data;Rynek 17-18;Wodzis≥aw ålöski;no data;no data;18.462155;50.0028085
1781297829;7 dni - Best Pizza;no data;Rynek 13;Wodzis≥aw ålöski;no data;"Mo-Sa 12:00-22:00; Su 13:00-22:00";18.4623209;50.0024018
1782426822;Jesionowa;https://www.jesionowa.com/;33;no data;87-875;no data;18.7114188;52.5046172
1782426838;Zakötek;no data; ;no data;no data;no data;18.7123828;52.5041538
1782860454;Zapiecek - Bar Mleczny;http://www.zapiecek.cieszyn.pl;Sejmowa 4;Cieszyn;43-400;no data;18.6312308;49.748299
1783152195;Fiszeria;no data;Wiejska 100;Hel;84-150;no data;18.8038903;54.6029745
1783152196;Wanoga;no data; ;no data;no data;no data;18.8037353;54.6031113
1783152454;Knajpka portowa;no data; ;no data;no data;no data;18.8018251;54.6041548
1783257469;Desperado;no data; ;no data;no data;no data;18.9529882;51.5998093
1783448168;Estragon;no data; ;no data;no data;no data;19.6513467;49.7327778
1783541742;Bistro Stokrotka;no data;Ludwika Kondratowicza 23;Warszawa;03-242;no data;21.0335233;52.2935379
1783597662;Murzynek;no data; ;no data;no data;no data;18.4426477;50.7288666
1783597681;Mistella;no data; ;no data;no data;no data;18.4448489;50.7288016
1783597686;Park Hotel;http://parkhoteldobrodzien.pl/; ;no data;no data;no data;18.4493547;50.7268985
1783611121;Mamma Mia;no data;G≥Ûwny Rynek 3;Kalisz;62-800;"Mo-Th 12:00-21:30; Fr-Sa 12:00-23:00; Su 13:00-21:30";18.088849;51.7629947
1783611125;KTW Park;no data;Park Miejski 2;Kalisz;62-800;"Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-23:00";18.0942819;51.7593481
1783611127;Komoda;no data; ;no data;no data;no data;18.0945317;51.7646931
1783654770;Kawiarnia Ratuszowa;no data; ;no data;no data;no data;20.8656944;51.8669013
1783740460;Ciao Pizza;no data;Wroc≥awska 37;no data;no data;"Mo-Sa 11:00-22:00;Su 12:00-22:00";17.170352;51.1419256
1783786086;Cafe Mozaika;http://www.restauracjamozaika.pl;Pu≥awska 53;Warszawa;02-508;no data;21.0235738;52.2044614
1783799146;Pizzeria Omaggio;http://www.omaggio.pl/;KielnieÒska 163;GdaÒsk;no data;"Mo-Sa 11:00-22:00; Su 12:00-22:00";18.457703;54.4395352
1783880621;U åwiÍtope≥ka;no data; ;no data;no data;no data;18.1027597;54.3276237
1784517939;Latem;no data;Rynek Starego Miasta 10;Warszawa;no data;no data;21.0127539;52.2499023
1784524646;Zachcianek;no data;Rynek Starego Miasta 16;Warszawa;no data;no data;21.0125305;52.2500985
1784576424;Bistro Warszawa;http://bistrowarszawa.pl/;Rynek Starego Miasta 1/3/5/7;Warszawa;no data;no data;21.0129861;52.2495875
1784576425;åwiÍtoszek;no data;Jezuicka 44049;Warszawa;no data;no data;21.0131956;52.2496264
1785111343;Gospoda;no data; ;Wadlew;no data;no data;19.4038355;51.5064544
1785710832;Pizzeria Karamba;no data; ;no data;no data;no data;19.8516924;51.8067695
1785939211;"Karczma ""U Wodnika""";https://uwodnika.pl/;JÛzefpolska 30;MszczonÛw;96-320;no data;20.5035892;51.9753243
1785983899;Bar Hoan Kiem;no data;Starowiúlna 6;KrakÛw;31-032;no data;19.94333;50.0586125
1788099790;U Zosi;no data; ;no data;no data;no data;18.8586571;49.6563787
1788444470;Bollywood Street Food;http://www.cafepopularna.pl/;PanieÒska 20;Szczecin;no data;13:00-23:00;14.5610691;53.4254321
1788973534;Mieszko;http://www.restauracjamieszko.pl/; ;no data;no data;no data;18.9677012;50.2859871
1789130409;"Pizzeria ""Aniela""";no data; ;no data;no data;no data;22.3404644;50.3182903
1789443424;Goúciniec Zamkowy;http://www.zamek.konczyce.pl/;Staropolska 5;KoÒczyce Ma≥e;43-410;no data;18.6332179;49.8504995
1789744677;Misoni;no data; ;no data;no data;no data;16.7285828;50.5018358
1790513590;Piwnica Ratuszowa;http://ratuszowa.kalisz.pl/;G≥Ûwny Rynek 20;Kalisz;62-800;"Mo 12:00-20:00; Tu-Th 10:00-20:00; Fr 10:00-03:00; Sa 17:00-03:00";18.0900562;51.7627407
1791768076;Restauracja Szczecin;http://restauracjaszczecin.com;Wac≥awa Felczaka 9;no data;71-417;"Mo-Fr 09:00-22:00; Sa 10:00-23:00; Su 12:00-22:00";14.5444158;53.4384279
1791869213;City Break Cafe & Restaurant;no data; ;no data;no data;no data;14.5549871;53.4332594
1791872354;Delicje;no data;åwiÍtego Stanis≥awa 2;Kalisz;62-800;"Mo-Fr 10:00-18:00; Sa 10:00-15:00";18.0896486;51.7617588
1791901084;Smaøalnia ryb Nadmorska;no data; ;no data;no data;no data;15.500388;54.1634838
1791901243;Pizza Americano;no data; ;no data;no data;no data;15.4127554;54.1593698
1791976204;Sphinx;http://www.sphinx.pl/;årÛdmiejska 16;Kalisz;62-800;"Mo-We 11:00-22:00; Th-Sa 11:00-23:00; Su 11:00-22:00";18.0874178;51.7613058
1792180510;Jedlina;no data; ;no data;no data;no data;22.4183799;51.2489754
1792184897;Restauracja Biancas;no data;Stefana Øeromskiego 9;Kosakowo;no data;Mo-Su 11:00-21:00;18.4911891;54.5785951
1792184900;Restauracja Kaszubska;https://restauracja-kaszubska.pl/; ;no data;no data;no data;18.4925569;54.5881313
1792412996;Pod zlotym Gryfem;no data; ;no data;no data;no data;16.7397969;50.505935
1793032970;Arkady;no data; ;no data;no data;Mo-Su 12:00-22:00;16.0997705;50.9203814
1793117715;Pizzeria Capone;no data; ;no data;no data;no data;16.8422274;52.235107
1793133181;Fenix;no data;£uøycka 12;Bytom;41-902;no data;18.8979231;50.3518488
1793285747;Origami;http://www.restauracja-origami.pl/;Wojska Polskiego 31;Döbrowa GÛrnicza;no data;"Mo-Th 11:00-22:00; Fr-Sa 13:00-23:00; Su 14:00-22:00";19.2016114;50.3236656
1793285773;Sala Balowa;http://www.restauracja-origami.pl/;Wojska Polskiego 31;Döbrowa GÛrnicza;no data;no data;19.2014592;50.3235933
1793477635;SAS;no data; ;no data;no data;no data;22.4289386;51.2207986
1793614687;Moonsfera;http://moonsfera.pl/;Wybrzeøe GdyÒskie 4;no data;no data;Mo-Su 12:00-00:00;20.9970214;52.2739532
1793655698;Imperium;no data; ;no data;no data;no data;18.9806227;50.3670381
1793792899;Umai Sushi Bar;https://www.umaisushi.pl/;Wöwozowa 6;Warszawa;02-796;Mo 16-22, Tue-Sat 12-22, Sun 12-21;21.068913;52.1317001
1794024654;Restauracja Zacisze;no data; ;no data;no data;no data;16.1014343;50.9223435
1794025077;Pizzeria Torino;no data; ;no data;no data;"Mo-Fr,Su 15:00-22:00; Fr-Sa 15:15-23:00";16.098591;50.9245326
1794635478;Sphinx;http://www.sphinx.pl/;Aleja Grunwaldzka 82;GdaÒsk;no data;"Mo-Sa 09:00-21:00; Su 10:00-20:00";18.6069796;54.3775886
1794796397;Scarabeus;http://www.scarabeus.pl;Aleja Jana Paw≥a II 113;no data;no data;no data;19.5143634;51.6237397
1794956363;Obiady domowe;no data; ;no data;no data;no data;19.4489686;51.727711
1794960362;Po Schodkach;no data; ;no data;no data;no data;15.9508645;54.2485708
1794961562;Tawerna RÛøa WiatrÛw;no data; ;no data;no data;no data;15.948429;54.24812
1794961570;Morski Zakötek;no data;Nadmorska 21;no data;no data;no data;15.9574302;54.2489178
1794971370;Starka;http://www.restauracjastarka.pl/;OstrÛwek 19;Opole;45-088;no data;17.9178233;50.6690888
1794977173;Pub-Restauracja Royal;no data;KsiÍdza Jerzego Popie≥uszki 6;Pionki;26-670;no data;21.4489279;51.4798401
1795055943;"Pizzeria ""Claudia""";no data; ;no data;no data;no data;22.2498046;50.4426304
1795056141;"Restauracja ""Orle Gniazdo""";no data;Adama Mickiewicza 44;Rudnik nad Sanem;no data;no data;22.2591884;50.43789
1795371909;Nonsolo Pizza;no data;GrÛjecka 28;Warszawa;no data;Mo-Su 12:00-23:00;20.9846618;52.220866
1795505513;Bombaj Masala;no data;Aleja Jana Paw≥a II 23;Warszawa;no data;Mo-Su 11:00-23:00;20.9964218;52.2362787
1795575175;Kmicic;no data; ;no data;no data;no data;22.4636331;51.183947
1795575230;Trzy RÛøe;no data; ;no data;no data;no data;22.4510768;51.1931741
1795575249;Andra - Bis;no data; ;no data;no data;no data;22.45619;51.2176496
1795584909;Zajazd Goúcinny;no data; ;no data;no data;no data;22.4703275;51.2257267
1795584936;"Karczma ""Rzym""";no data; ;no data;no data;no data;22.4717064;51.2264906
1795597209;"Centrum Konferencyjne ""Etiuda""";no data; ;no data;no data;no data;22.4833277;51.2547361
1795597264;Goúciniec Lubomir;no data; ;no data;no data;no data;22.4675072;51.2515553
1795597267;Gospoda Wiejska;no data; ;no data;no data;no data;22.4758774;51.2539745
1795606831;Horyzont;no data; ;no data;no data;no data;22.4222935;51.1778813
1796216322;Stara Drukarnia;http://staradrukarnia.pl/;Karola Goduli 36;Ruda ålöska;41-712;no data;18.8892142;50.3182875
1796774920;Kepler;no data; ;no data;no data;no data;15.3203028;51.6153667
1796778229;Pa≥ac Borowa;no data; ;no data;no data;no data;17.2772845;51.1901497
1796789887;Sala Bankietowa Prestige;http://www.prestige.net.pl/;Karolewska 23;no data;95-200;no data;19.3249702;51.6394021
1796828353;Skamiejka;https://www.facebook.com/Skamiejka; ;no data;no data;no data;21.0469072;52.2552485
1796937991;Bella Rosa;http://www.bellarosa.pl;Jana Sobieskiego 3;StrzyøÛw;38-100;"Mo-Fr 09:30-22:00; Sa-Su 11:00-22:00";21.7741305;49.8717325
1796997320;Bajeczny Bar Mleczny;no data;Targowa 44167;Kalisz;62-800;"Mo-Fr 07:30-19:00; Sa 10:00-17:00; Su 11:00-16:00";18.0877466;51.7627989
1797052706;Pizzeria Milano;no data; ;no data;no data;no data;15.497319;54.1630274
1797052710;Smaøalnia ryb Pod strzechö;no data; ;no data;no data;no data;15.4948335;54.1627641
1797052770;Bar S≥oneczny;no data; ;no data;no data;no data;15.5006986;54.1634842
1797087639;Restauracja W≥ÛczÍga;http://www.wloczega.com/; ;no data;no data;no data;15.8714497;54.240846
1797091955;Gospoda Herbu ÑKorabî;no data; ;no data;no data;"Mo-Sa 11:00-20:00; Su 11:00-19:00";14.4914304;53.4213312
1797155129;PiÍterko Staropolska;no data;Zamkowa 12;Kalisz;62-800;"Mo-We 10:00-21:00; Th-Sa 10:00-03:00; Su 10:00-23:00";18.0906505;51.7636341
1797714147;Bar Solek;no data; ;no data;no data;no data;22.1419895;50.5034639
1797886473;Zahhir kebab;no data;Plac Jana Paw≥a II 5;Kalisz;62-800;no data;18.0932;51.7643976
1798206472;Galeria Smaku;no data; ;no data;no data;no data;21.5490709;51.5857666
1798450414;úw. JÛzefa;http://www.restauracjaswjozefa.pl;Plac Jana Paw≥a II 3;Kalisz;62-800;Mo-Su 12:00-20:30;18.0930855;51.7639745
1799436074;Oliwia;no data;Z≥ota 15;Kalisz;62-800;no data;18.0868613;51.7636054
1799496019;Ha Long;no data; ;no data;no data;"Mo-Sa 09:00-21:00; Su 10:00-20:00";19.1534173;50.2905853
1799496040;Lunch Station;no data; ;no data;no data;"Mo-Sa 09:00-21:00; Su 10:00-20:00";19.153528;50.290524
1799496044;New York Pizza;https://www.newyorkpizza.pl/; ;no data;no data;"Mo-Sa 09:00-21:00; Su 10:00-20:00";19.1536386;50.2904628
1800067941;"Zajazd ""Altanka""";no data; ;no data;no data;no data;22.234193;50.5539855
1800249561;åwiat LodÛw;no data;Nadmorska 74a;no data;no data;no data;15.9550854;54.2490661
1800686264;Sosenki;no data; ;no data;no data;no data;22.2127463;49.5660531
1801504117;"Restauracja ""Graøka""";no data; ;no data;no data;no data;17.2918873;50.9434363
1801538047;Smaøalnia Buczkowski;no data; ;no data;no data;no data;15.3938365;54.1580539
1801834500;DwÛr Anna;no data;Lubelska 3;Jakubowice KoniÒskie-Kolonia;21-003;no data;22.5331037;51.3159494
1801957869;Rekin;no data;Plaøowa 6;Grzybowo;78-132;Mo-Su 11:00-19:00;15.500581;54.1657765
1802261254;"Zajazd & Pizzeria ""Rustica""";no data;Adama Mickiewicza ;PrzÍdzel;no data;no data;22.2034278;50.4947542
1802276842;Karczma Jorgula;no data; ;no data;no data;no data;21.7542851;50.4073845
1802276843;Zajazd & Pizzeria;no data; ;no data;no data;no data;22.197464;50.5283863
1802596211;Semafor;no data;ChramcÛwki 35;Zakopane;34-500;no data;19.9619693;49.3004313
1802619891;Bar Czarny Kot;no data; ;no data;no data;no data;17.3021061;50.9467476
1802888206;Dworek Arkadia;no data;Piotrowice 94b;Strzyøewice;23-107;no data;22.4749292;51.0870132
1802906682;A NÛø Widelec;no data;PoznaÒska 79;Kalisz;62-800;no data;18.0666729;51.7648739
1802965820;"Restauracja ""Pod Lipö""";no data; ;Sandomierska;no data;no data;22.2480888;50.4437299
1803125209;"Restauracja ""Zielony Dworek""";no data;Sandomierska 23;Nisko;no data;no data;22.1356851;50.5209905
1803594744;Roma;no data;Jana KiliÒskiego 3;E≥k;no data;no data;22.3585815;53.8152761
1803854128;Pauza;http://motel-restauracja.pl/; ;no data;no data;07:00-22:00;16.6545667;52.4584735
1803964259;Tawerna Panorama;no data; ;no data;no data;no data;14.6211466;53.6503708
1804187529;Dolnoúlöska;no data; ;no data;no data;no data;16.8126355;50.5917573
1805305936;Goúciniec MaciejÛwka;http://www.maciejowka.net;94;no data;23-145;no data;22.7469474;50.9025663
1805343465;"Zajaz ""Alfred""";http://www.zajazdalfred.pl;Leúna 6;Wysokie;23-145;no data;22.6680097;50.9059029
1805426020;Biesiadowo;https://www.biesiadowo.pl/z-grodzisk-mazowiecki-ul-spoldzielcza; ;no data;no data;"Su-Th 11:00-22:00; Fr-Sa 11:00-23:00";20.6249625;52.1053649
1805488638;Obsessja;no data;Aleksandra Sulkiewicza 11;Warszawa;no data;no data;21.0286668;52.2101317
1805860602;Miasto Anio≥Ûw;http://miastoaniolow.com.pl/;Chmielna 26;GdaÒsk;no data;"Mo-Th 12:00-22:00; Fr-Sa 12:00-05:00; Su 12:00-22:00";18.6565361;54.3475268
1805973356;Kaprysek;no data;Szosa Baranowicka 80;no data;no data;no data;23.2572658;53.1249376
1806262666;Enoteca Bistro;no data; ;no data;no data;Mo-Su 12:00-22:00;21.0071972;52.2510571
1806262673;Karmnik;no data; ;no data;no data;no data;21.0131432;52.2481646
1806262676;Podwale 5;no data;Podwale 5;Warszawa;no data;no data;21.0114932;52.24758
1806465081;Röczka Gotuje;http://www.raczkarestauracja.pl;Kardyna≥a Stefana WyszyÒskiego 50;Wodzis≥aw ålöski;44-300;"Mo-Sa 11:00-22:00;Su 12:00-21:00";18.473277;50.0091024
1806608201;Pico Cuadro;no data;Krakowskie Przedmieúcie 85;Warszawa;no data;no data;21.0132255;52.2465514
1806944128;Bar u Zosi;no data; ;no data;no data;24.lip;16.686178;53.2336954
1807101292;"Rowery;Chata";no data; ;no data;no data;"Mo-Fr 09:00-17:00;Sa 09:00-13:00";18.4729246;50.0504122
1807101294;S≥oneczko;no data; ;no data;no data;09:00-21:00;18.4748888;50.0499903
1807537790;Smaøalnia Ryb Miros≥aw Böbka;no data; ;no data;no data;no data;16.82739;50.6772768
1807783709;Punjab Garden;http://www.punjabgarden.pl;£askowice 31;£Ûdü;no data;Mo-Fr 12:00-21:00;19.3769479;51.7094172
1807797132;Cafe Brama;no data; ;no data;no data;no data;19.9376171;52.1065918
1807797136;Nasze Smaki;no data; ;no data;no data;no data;19.9354394;52.1029059
1808145975;Osada Jurajska;no data; ;no data;no data;Tu-Su 12:00-20:30;19.9805873;50.1802075
1808640918;Gospoda;no data; ;no data;no data;no data;18.6393327;54.3608126
1809743047;Gospoda pod Czarnym Kurem;no data; ;no data;no data;no data;17.2842858;51.0839508
1809743056;Pizzeria Karczma Wiejska;no data; ;no data;no data;"Tu-Th 12:00-22:00;Fr-Su 12:00-24:00";17.2863432;51.085483
1809764630;Pizzeria 'Ferajna';no data; ;no data;no data;no data;20.2661061;49.461451
1809764637;Zajazd CzorsztyÒski;no data; ;no data;no data;no data;20.2652614;49.4567036
1809986672;Bistro Waniliowa 6;no data;Waniliowa 6;Gdynia;no data;no data;18.4643505;54.4676945
1810128660;Jad≥o;no data;Grunwaldzka 14;no data;58-340;no data;16.3723587;50.6853526
1810529358;"Jad≥odajnia ""RetkiÒska""";no data;RetkiÒska 104;£Ûdü;no data;no data;19.4060118;51.7461911
1811263217;"Pizzeria ""Laguna""";no data; ;no data;no data;no data;18.6174121;52.9943366
1811423678;Restauracja Pawilon;no data; ;no data;no data;no data;20.6017395;49.9560564
1811520393;"Pizzeria ""Bachus""";no data; ;no data;no data;no data;18.6077399;52.9951244
1811640548;Pizzeria Bravo;http://pizzeriabravo.rsl.pl/; ;no data;no data;Mo-Su 11:00-22:00;18.8834212;50.3142405
1811640550;Pizzeria Diavolo;http://www.pizzeriadiavolo.pl/; ;no data;no data;no data;18.8859508;50.3146595
1811662753;Familia;no data; ;no data;no data;no data;18.8840775;50.3133222
1811904577;BacÛwka;https://bacowka.kalisz.pl/;Aleja Wolnoúci 12;Kalisz;62-800;"Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 13:00-24:00; Su 13:00-23:00";18.0920886;51.7596929
1812316906;Klimaty;no data; ;no data;no data;no data;20.605505;49.9748529
1812316908;Corleone;no data; ;no data;no data;no data;20.6053683;49.9745407
